,Unnamed: 0,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
397,397,ssd_20170120_06.png,1203,794,80,80,class1,77,1201,3600,0,6400
398,398,ssd_20170120_00.png,331,824,80,80,class1,76,1201,3600,0,6400
399,399,ssd_20170120_06.png,339,840,80,80,class1,77,1201,3600,0,6400
400,400,ssd_20170120_00.png,549,660,80,80,class0,76,1201,3600,0,6400
401,401,ssd_20170120_06.png,552,671,80,80,class0,77,1201,3600,0,6400
402,402,ssd_20170120_12.png,1191,792,80,80,class1,78,1201,3600,0,6400
403,403,ssd_20170120_18.png,1189,795,80,80,class1,79,1201,3600,0,6400
404,404,ssd_20170120_12.png,348,851,80,80,class1,78,1201,3600,0,6400
405,405,ssd_20170120_18.png,362,861,80,80,class1,79,1201,3600,0,6400
406,406,ssd_20170120_12.png,552,678,80,80,class0,78,1201,3600,0,6400
407,407,ssd_20170120_18.png,554,673,80,80,class0,79,1201,3600,0,6400
408,408,ssd_20170120_12.png,705,649,80,80,class1,78,1201,3600,0,6400
409,409,ssd_20170120_18.png,709,653,80,80,class0,79,1201,3600,0,6400
412,412,ssd_20170121_00.png,543,676,80,80,class0,80,1201,3600,0,6400
413,413,ssd_20170121_06.png,532,667,80,80,class0,81,1201,3600,0,6400
414,414,ssd_20170121_00.png,717,657,80,80,class1,80,1201,3600,0,6400
415,415,ssd_20170121_06.png,717,660,80,80,class0,81,1201,3600,0,6400
416,416,ssd_20170121_00.png,1778,652,80,80,class0,80,1201,3600,0,6400
417,417,ssd_20170121_12.png,901,512,80,80,class0,82,1201,3600,0,6400
418,418,ssd_20170121_12.png,532,677,80,80,class0,82,1201,3600,0,6400
419,419,ssd_20170121_18.png,535,673,80,80,class0,83,1201,3600,0,6400
420,420,ssd_20170121_12.png,712,661,80,80,class1,82,1201,3600,0,6400
421,421,ssd_20170121_18.png,708,664,80,80,class1,83,1201,3600,0,6400
422,422,ssd_20170121_12.png,901,513,80,80,class0,82,1201,3600,0,6400
425,425,ssd_20170122_00.png,540,671,80,80,class0,84,1201,3600,0,6400
426,426,ssd_20170122_06.png,546,674,80,80,class0,85,1201,3600,0,6400
427,427,ssd_20170122_00.png,715,664,80,80,class1,84,1201,3600,0,6400
428,428,ssd_20170122_06.png,714,666,80,80,class0,85,1201,3600,0,6400
429,429,ssd_20170122_12.png,987,680,80,80,class0,86,1201,3600,0,6400
430,430,ssd_20170122_12.png,1319,702,80,80,class0,86,1201,3600,0,6400
431,431,ssd_20170122_12.png,1498,699,80,80,class0,86,1201,3600,0,6400
434,434,ssd_20170122_12.png,803,505,80,80,class0,86,1201,3600,0,6400
435,435,ssd_20170122_12.png,545,682,80,80,class0,86,1201,3600,0,6400
436,436,ssd_20170122_18.png,540,688,80,80,class0,87,1201,3600,0,6400
437,437,ssd_20170122_12.png,725,667,80,80,class1,86,1201,3600,0,6400
438,438,ssd_20170122_18.png,725,667,80,80,class0,87,1201,3600,0,6400
439,439,ssd_20170122_12.png,2073,751,80,80,class1,86,1201,3600,0,6400
440,440,ssd_20170122_18.png,2093,763,80,80,class0,87,1201,3600,0,6400
441,441,ssd_20170123_00.png,1274,733,80,80,class0,88,1201,3600,0,6400
444,444,ssd_20170123_00.png,816,520,80,80,class0,88,1201,3600,0,6400
445,445,ssd_20170123_00.png,535,682,80,80,class0,88,1201,3600,0,6400
446,446,ssd_20170123_06.png,536,674,80,80,class0,89,1201,3600,0,6400
447,447,ssd_20170123_00.png,723,661,80,80,class0,88,1201,3600,0,6400
448,448,ssd_20170123_06.png,725,657,80,80,class0,89,1201,3600,0,6400
451,451,ssd_20170123_12.png,1329,826,80,80,class1,90,1201,3600,0,6400
456,456,ssd_20170123_12.png,533,671,80,80,class0,90,1201,3600,0,6400
457,457,ssd_20170123_18.png,539,673,80,80,class0,91,1201,3600,0,6400
458,458,ssd_20170123_12.png,727,661,80,80,class0,90,1201,3600,0,6400
459,459,ssd_20170123_18.png,729,659,80,80,class0,91,1201,3600,0,6400
460,460,ssd_20170124_00.png,1504,663,80,80,class0,92,1201,3600,0,6400
461,461,ssd_20170124_06.png,1503,655,80,80,class1,93,1201,3600,0,6400
462,462,ssd_20170124_00.png,789,492,80,80,class0,92,1201,3600,0,6400
463,463,ssd_20170124_00.png,535,673,80,80,class0,92,1201,3600,0,6400
464,464,ssd_20170124_00.png,733,661,80,80,class1,92,1201,3600,0,6400
465,465,ssd_20170124_06.png,730,659,80,80,class0,93,1201,3600,0,6400
466,466,ssd_20170124_00.png,1426,546,80,80,class0,92,1201,3600,0,6400
469,469,ssd_20170124_12.png,1501,647,80,80,class0,94,1201,3600,0,6400
470,470,ssd_20170124_18.png,1504,649,80,80,class0,95,1201,3600,0,6400
471,471,ssd_20170124_12.png,754,509,80,80,class0,94,1201,3600,0,6400
472,472,ssd_20170124_12.png,542,677,80,80,class0,94,1201,3600,0,6400
473,473,ssd_20170124_18.png,538,680,80,80,class0,95,1201,3600,0,6400
474,474,ssd_20170124_12.png,1726,509,80,80,class0,94,1201,3600,0,6400
475,475,ssd_20170124_18.png,1710,508,80,80,class1,95,1201,3600,0,6400
478,478,ssd_20170125_00.png,1255,711,80,80,class1,96,1201,3600,0,6400
479,479,ssd_20170125_06.png,1241,716,80,80,class1,97,1201,3600,0,6400
480,480,ssd_20170125_00.png,1497,635,80,80,class0,96,1201,3600,0,6400
481,481,ssd_20170125_06.png,1498,623,80,80,class1,97,1201,3600,0,6400
482,482,ssd_20170125_00.png,554,685,80,80,class0,96,1201,3600,0,6400
483,483,ssd_20170125_06.png,560,691,80,80,class0,97,1201,3600,0,6400
484,484,ssd_20170125_00.png,750,649,80,80,class0,96,1201,3600,0,6400
485,485,ssd_20170125_06.png,753,653,80,80,class0,97,1201,3600,0,6400
486,486,ssd_20170125_00.png,1928,699,80,80,class1,96,1201,3600,0,6400
487,487,ssd_20170125_06.png,1916,702,80,80,class0,97,1201,3600,0,6400
490,490,ssd_20170125_12.png,1238,715,80,80,class1,98,1201,3600,0,6400
493,493,ssd_20170125_12.png,529,691,80,80,class0,98,1201,3600,0,6400
494,494,ssd_20170125_18.png,523,689,80,80,class0,99,1201,3600,0,6400
495,495,ssd_20170125_12.png,743,660,80,80,class0,98,1201,3600,0,6400
496,496,ssd_20170125_18.png,738,655,80,80,class0,99,1201,3600,0,6400
497,497,ssd_20170125_12.png,1920,711,80,80,class1,98,1201,3600,0,6400
498,498,ssd_20170125_18.png,1902,723,80,80,class1,99,1201,3600,0,6400
499,499,ssd_20170126_00.png,1211,709,80,80,class1,100,1201,3600,0,6400
500,500,ssd_20170126_06.png,1197,739,80,80,class1,101,1201,3600,0,6400
501,501,ssd_20170126_00.png,1481,632,80,80,class0,100,1201,3600,0,6400
502,502,ssd_20170126_06.png,1480,623,80,80,class1,101,1201,3600,0,6400
503,503,ssd_20170126_00.png,525,699,80,80,class0,100,1201,3600,0,6400
504,504,ssd_20170126_06.png,528,694,80,80,class0,101,1201,3600,0,6400
505,505,ssd_20170126_00.png,744,661,80,80,class1,100,1201,3600,0,6400
506,506,ssd_20170126_06.png,730,668,80,80,class1,101,1201,3600,0,6400
507,507,ssd_20170126_12.png,1336,583,80,80,class0,102,1201,3600,0,6400
508,508,ssd_20170126_12.png,2292,481,80,80,class0,102,1201,3600,0,6400
509,509,ssd_20170126_18.png,2277,468,80,80,class0,103,1201,3600,0,6400
510,510,ssd_20170126_12.png,539,697,80,80,class0,102,1201,3600,0,6400
511,511,ssd_20170126_12.png,729,668,80,80,class1,102,1201,3600,0,6400
512,512,ssd_20170126_18.png,726,668,80,80,class0,103,1201,3600,0,6400
515,515,ssd_20170127_00.png,1162,746,80,80,class1,104,1201,3600,0,6400
516,516,ssd_20170127_06.png,1148,756,80,80,class2,105,1201,3600,0,6400
517,517,ssd_20170127_00.png,522,697,80,80,class0,104,1201,3600,0,6400
518,518,ssd_20170127_06.png,525,687,80,80,class0,105,1201,3600,0,6400
519,519,ssd_20170127_00.png,717,675,80,80,class0,104,1201,3600,0,6400
520,520,ssd_20170127_06.png,716,670,80,80,class0,105,1201,3600,0,6400
521,521,ssd_20170127_00.png,1627,616,80,80,class0,104,1201,3600,0,6400
522,522,ssd_20170127_00.png,1879,796,80,80,class1,104,1201,3600,0,6400
523,523,ssd_20170127_06.png,1886,826,80,80,class1,105,1201,3600,0,6400
528,528,ssd_20170127_12.png,1131,751,80,80,class1,106,1201,3600,0,6400
529,529,ssd_20170127_18.png,1124,756,80,80,class2,107,1201,3600,0,6400
530,530,ssd_20170127_12.png,1892,846,80,80,class1,106,1201,3600,0,6400
531,531,ssd_20170127_18.png,1883,860,80,80,class1,107,1201,3600,0,6400
532,532,ssd_20170127_12.png,1717,516,80,80,class0,106,1201,3600,0,6400
535,535,ssd_20170128_00.png,1106,765,80,80,class1,108,1201,3600,0,6400
536,536,ssd_20170128_06.png,1086,767,80,80,class2,109,1201,3600,0,6400
537,537,ssd_20170128_00.png,696,670,80,80,class1,108,1201,3600,0,6400
538,538,ssd_20170128_06.png,694,671,80,80,class1,109,1201,3600,0,6400
541,541,ssd_20170128_12.png,1075,763,80,80,class2,110,1201,3600,0,6400
542,542,ssd_20170128_18.png,1068,758,80,80,class2,111,1201,3600,0,6400
543,543,ssd_20170128_12.png,522,686,80,80,class0,110,1201,3600,0,6400
544,544,ssd_20170128_18.png,519,687,80,80,class0,111,1201,3600,0,6400
545,545,ssd_20170128_12.png,688,670,80,80,class1,110,1201,3600,0,6400
546,546,ssd_20170128_18.png,685,670,80,80,class0,111,1201,3600,0,6400
547,547,ssd_20170128_12.png,1208,513,80,80,class0,110,1201,3600,0,6400
548,548,ssd_20170128_12.png,1678,513,80,80,class0,110,1201,3600,0,6400
553,553,ssd_20170129_00.png,1059,756,80,80,class2,112,1201,3600,0,6400
554,554,ssd_20170129_06.png,1055,753,80,80,class2,113,1201,3600,0,6400
555,555,ssd_20170129_00.png,680,670,80,80,class1,112,1201,3600,0,6400
556,556,ssd_20170129_06.png,678,670,80,80,class1,113,1201,3600,0,6400
561,561,ssd_20170129_12.png,1048,753,80,80,class1,114,1201,3600,0,6400
562,562,ssd_20170129_18.png,1040,753,80,80,class1,115,1201,3600,0,6400
563,563,ssd_20170129_12.png,519,683,80,80,class0,114,1201,3600,0,6400
564,564,ssd_20170129_18.png,536,677,80,80,class0,115,1201,3600,0,6400
565,565,ssd_20170129_12.png,672,671,80,80,class1,114,1201,3600,0,6400
566,566,ssd_20170129_18.png,668,674,80,80,class0,115,1201,3600,0,6400
567,567,ssd_20170129_12.png,1871,654,80,80,class0,114,1201,3600,0,6400
568,568,ssd_20170129_12.png,1167,478,80,80,class0,114,1201,3600,0,6400
569,569,ssd_20170129_18.png,1153,475,80,80,class0,115,1201,3600,0,6400
572,572,ssd_20170130_00.png,1032,756,80,80,class1,116,1201,3600,0,6400
573,573,ssd_20170130_06.png,1023,763,80,80,class1,117,1201,3600,0,6400
574,574,ssd_20170130_00.png,663,675,80,80,class1,116,1201,3600,0,6400
575,575,ssd_20170130_06.png,657,678,80,80,class1,117,1201,3600,0,6400
576,576,ssd_20170130_00.png,1196,411,80,80,class0,116,1201,3600,0,6400
579,579,ssd_20170130_12.png,1014,767,80,80,class1,118,1201,3600,0,6400
580,580,ssd_20170130_18.png,1004,770,80,80,class1,119,1201,3600,0,6400
581,581,ssd_20170130_12.png,1261,788,80,80,class0,118,1201,3600,0,6400
582,582,ssd_20170130_18.png,1253,768,80,80,class0,119,1201,3600,0,6400
583,583,ssd_20170130_12.png,526,695,80,80,class0,118,1201,3600,0,6400
584,584,ssd_20170130_18.png,526,698,80,80,class0,119,1201,3600,0,6400
587,587,ssd_20170131_00.png,993,771,80,80,class1,120,1201,3600,0,6400
588,588,ssd_20170131_06.png,983,771,80,80,class1,121,1201,3600,0,6400
589,589,ssd_20170131_00.png,2089,214,80,80,class2,120,1201,3600,0,6400
590,590,ssd_20170131_06.png,2108,215,80,80,class2,121,1201,3600,0,6400
591,591,ssd_20170131_00.png,1851,695,80,80,class0,120,1201,3600,0,6400
592,592,ssd_20170131_06.png,1838,709,80,80,class0,121,1201,3600,0,6400
595,595,ssd_20170131_12.png,979,772,80,80,class1,122,1201,3600,0,6400
596,596,ssd_20170131_18.png,966,778,80,80,class1,123,1201,3600,0,6400
597,597,ssd_20170131_12.png,2112,220,80,80,class2,122,1201,3600,0,6400
598,598,ssd_20170131_18.png,2134,222,80,80,class1,123,1201,3600,0,6400
599,599,ssd_20170131_12.png,528,697,80,80,class0,122,1201,3600,0,6400
600,600,ssd_20170131_18.png,525,701,80,80,class0,123,1201,3600,0,6400
603,603,ssd_20170131_12.png,1498,540,80,80,class0,122,1201,3600,0,6400
606,606,ssd_20170201_00.png,950,782,80,80,class1,124,1201,3600,0,6400
607,607,ssd_20170201_06.png,933,785,80,80,class1,125,1201,3600,0,6400
608,608,ssd_20170201_00.png,2153,215,80,80,class1,124,1201,3600,0,6400
609,609,ssd_20170201_06.png,2159,214,80,80,class1,125,1201,3600,0,6400
610,610,ssd_20170201_00.png,526,697,80,80,class1,124,1201,3600,0,6400
611,611,ssd_20170201_06.png,521,698,80,80,class0,125,1201,3600,0,6400
612,612,ssd_20170201_00.png,1813,720,80,80,class0,124,1201,3600,0,6400
613,613,ssd_20170201_06.png,1809,718,80,80,class0,125,1201,3600,0,6400
616,616,ssd_20170201_00.png,1353,502,80,80,class0,124,1201,3600,0,6400
619,619,ssd_20170201_12.png,917,787,80,80,class1,126,1201,3600,0,6400
620,620,ssd_20170201_18.png,902,788,80,80,class1,127,1201,3600,0,6400
621,621,ssd_20170201_12.png,518,699,80,80,class1,126,1201,3600,0,6400
622,622,ssd_20170201_18.png,514,699,80,80,class0,127,1201,3600,0,6400
623,623,ssd_20170201_12.png,1813,722,80,80,class0,126,1201,3600,0,6400
624,624,ssd_20170201_18.png,1805,726,80,80,class1,127,1201,3600,0,6400
631,631,ssd_20170202_00.png,890,789,80,80,class0,128,1201,3600,0,6400
632,632,ssd_20170202_06.png,878,795,80,80,class0,129,1201,3600,0,6400
633,633,ssd_20170202_00.png,514,695,80,80,class0,128,1201,3600,0,6400
634,634,ssd_20170202_06.png,521,695,80,80,class0,129,1201,3600,0,6400
635,635,ssd_20170202_00.png,1321,484,80,80,class0,128,1201,3600,0,6400
636,636,ssd_20170202_06.png,1311,498,80,80,class1,129,1201,3600,0,6400
639,639,ssd_20170202_12.png,862,792,80,80,class0,130,1201,3600,0,6400
640,640,ssd_20170202_18.png,849,786,80,80,class0,131,1201,3600,0,6400
641,641,ssd_20170202_12.png,521,699,80,80,class1,130,1201,3600,0,6400
642,642,ssd_20170202_18.png,514,698,80,80,class0,131,1201,3600,0,6400
643,643,ssd_20170202_12.png,1663,662,80,80,class0,130,1201,3600,0,6400
644,644,ssd_20170202_18.png,1654,673,80,80,class1,131,1201,3600,0,6400
649,649,ssd_20170203_00.png,514,694,80,80,class0,132,1201,3600,0,6400
650,650,ssd_20170203_06.png,511,702,80,80,class0,133,1201,3600,0,6400
651,651,ssd_20170203_00.png,830,792,80,80,class0,132,1201,3600,0,6400
652,652,ssd_20170203_06.png,819,787,80,80,class0,133,1201,3600,0,6400
653,653,ssd_20170203_00.png,1800,750,80,80,class0,132,1201,3600,0,6400
656,656,ssd_20170203_12.png,1333,682,80,80,class1,134,1201,3600,0,6400
659,659,ssd_20170203_12.png,508,705,80,80,class1,134,1201,3600,0,6400
660,660,ssd_20170203_18.png,512,706,80,80,class0,135,1201,3600,0,6400
661,661,ssd_20170203_12.png,817,779,80,80,class0,134,1201,3600,0,6400
662,662,ssd_20170203_18.png,812,781,80,80,class0,135,1201,3600,0,6400
663,663,ssd_20170203_12.png,1616,670,80,80,class1,134,1201,3600,0,6400
664,664,ssd_20170203_18.png,1612,671,80,80,class1,135,1201,3600,0,6400
665,665,ssd_20170203_12.png,1803,747,80,80,class1,134,1201,3600,0,6400
666,666,ssd_20170203_18.png,1803,756,80,80,class1,135,1201,3600,0,6400
667,667,ssd_20170203_12.png,1266,488,80,80,class1,134,1201,3600,0,6400
668,668,ssd_20170203_18.png,1259,498,80,80,class1,135,1201,3600,0,6400
671,671,ssd_20170204_00.png,521,712,80,80,class1,136,1201,3600,0,6400
672,672,ssd_20170204_06.png,522,720,80,80,class1,137,1201,3600,0,6400
673,673,ssd_20170204_00.png,788,781,80,80,class0,136,1201,3600,0,6400
674,674,ssd_20170204_06.png,772,779,80,80,class0,137,1201,3600,0,6400
675,675,ssd_20170204_00.png,1256,488,80,80,class1,136,1201,3600,0,6400
676,676,ssd_20170204_06.png,1269,498,80,80,class1,137,1201,3600,0,6400
679,679,ssd_20170204_12.png,1328,694,80,80,class1,138,1201,3600,0,6400
680,680,ssd_20170204_12.png,515,729,80,80,class1,138,1201,3600,0,6400
681,681,ssd_20170204_12.png,1610,677,80,80,class1,138,1201,3600,0,6400
682,682,ssd_20170204_18.png,1610,681,80,80,class1,139,1201,3600,0,6400
683,683,ssd_20170204_12.png,1781,770,80,80,class1,138,1201,3600,0,6400
684,684,ssd_20170204_18.png,1772,772,80,80,class1,139,1201,3600,0,6400
685,685,ssd_20170204_12.png,1256,475,80,80,class1,138,1201,3600,0,6400
688,688,ssd_20170205_00.png,525,732,80,80,class1,140,1201,3600,0,6400
689,689,ssd_20170205_06.png,525,743,80,80,class1,141,1201,3600,0,6400
690,690,ssd_20170205_00.png,1606,685,80,80,class1,140,1201,3600,0,6400
691,691,ssd_20170205_00.png,1276,454,80,80,class1,140,1201,3600,0,6400
692,692,ssd_20170205_06.png,1256,450,80,80,class1,141,1201,3600,0,6400
693,693,ssd_20170205_12.png,530,733,80,80,class1,142,1201,3600,0,6400
694,694,ssd_20170205_18.png,535,740,80,80,class1,143,1201,3600,0,6400
695,695,ssd_20170205_12.png,1581,657,80,80,class1,142,1201,3600,0,6400
696,696,ssd_20170205_18.png,1587,668,80,80,class1,143,1201,3600,0,6400
697,697,ssd_20170205_12.png,1253,443,80,80,class1,142,1201,3600,0,6400
698,698,ssd_20170205_18.png,1251,440,80,80,class1,143,1201,3600,0,6400
703,703,ssd_20170206_00.png,1156,713,80,80,class1,144,1201,3600,0,6400
704,704,ssd_20170206_00.png,537,742,80,80,class1,144,1201,3600,0,6400
705,705,ssd_20170206_06.png,536,742,80,80,class1,145,1201,3600,0,6400
706,706,ssd_20170206_00.png,1580,701,80,80,class1,144,1201,3600,0,6400
707,707,ssd_20170206_00.png,1249,421,80,80,class1,144,1201,3600,0,6400
708,708,ssd_20170206_06.png,1245,432,80,80,class1,145,1201,3600,0,6400
717,717,ssd_20170206_12.png,532,743,80,80,class1,146,1201,3600,0,6400
718,718,ssd_20170206_18.png,528,747,80,80,class1,147,1201,3600,0,6400
719,719,ssd_20170206_12.png,1577,711,80,80,class1,146,1201,3600,0,6400
720,720,ssd_20170206_18.png,1574,719,80,80,class1,147,1201,3600,0,6400
721,721,ssd_20170206_12.png,1256,431,80,80,class1,146,1201,3600,0,6400
722,722,ssd_20170206_18.png,1266,408,80,80,class1,147,1201,3600,0,6400
727,727,ssd_20170207_00.png,1166,742,80,80,class2,148,1201,3600,0,6400
728,728,ssd_20170207_06.png,1148,727,80,80,class2,149,1201,3600,0,6400
729,729,ssd_20170207_00.png,1463,691,80,80,class1,148,1201,3600,0,6400
730,730,ssd_20170207_06.png,1467,684,80,80,class1,149,1201,3600,0,6400
735,735,ssd_20170207_00.png,521,751,80,80,class2,148,1201,3600,0,6400
736,736,ssd_20170207_06.png,515,757,80,80,class1,149,1201,3600,0,6400
737,737,ssd_20170207_00.png,1574,725,80,80,class1,148,1201,3600,0,6400
738,738,ssd_20170207_06.png,1570,729,80,80,class1,149,1201,3600,0,6400
739,739,ssd_20170207_00.png,1734,756,80,80,class1,148,1201,3600,0,6400
740,740,ssd_20170207_06.png,1743,754,80,80,class1,149,1201,3600,0,6400
741,741,ssd_20170207_00.png,1259,422,80,80,class1,148,1201,3600,0,6400
742,742,ssd_20170207_12.png,1158,744,80,80,class2,150,1201,3600,0,6400
743,743,ssd_20170207_12.png,1502,695,80,80,class1,150,1201,3600,0,6400
744,744,ssd_20170207_18.png,1499,690,80,80,class1,151,1201,3600,0,6400
745,745,ssd_20170207_12.png,507,760,80,80,class2,150,1201,3600,0,6400
746,746,ssd_20170207_18.png,501,768,80,80,class1,151,1201,3600,0,6400
747,747,ssd_20170207_12.png,1740,771,80,80,class1,150,1201,3600,0,6400
748,748,ssd_20170207_18.png,1738,767,80,80,class1,151,1201,3600,0,6400
749,749,ssd_20170207_12.png,1734,515,80,80,class0,150,1201,3600,0,6400
750,750,ssd_20170207_18.png,1716,490,80,80,class0,151,1201,3600,0,6400
751,751,ssd_20170208_00.png,1155,749,80,80,class2,152,1201,3600,0,6400
752,752,ssd_20170208_06.png,1146,765,80,80,class2,153,1201,3600,0,6400
753,753,ssd_20170208_00.png,1381,684,80,80,class0,152,1201,3600,0,6400
754,754,ssd_20170208_00.png,491,774,80,80,class1,152,1201,3600,0,6400
755,755,ssd_20170208_06.png,485,778,80,80,class2,153,1201,3600,0,6400
756,756,ssd_20170208_00.png,1600,754,80,80,class1,152,1201,3600,0,6400
757,757,ssd_20170208_06.png,1602,765,80,80,class1,153,1201,3600,0,6400
758,758,ssd_20170208_00.png,1754,756,80,80,class1,152,1201,3600,0,6400
759,759,ssd_20170208_06.png,1752,763,80,80,class1,153,1201,3600,0,6400
762,762,ssd_20170208_12.png,1134,771,80,80,class2,154,1201,3600,0,6400
763,763,ssd_20170208_18.png,1130,779,80,80,class2,155,1201,3600,0,6400
764,764,ssd_20170208_12.png,1266,746,80,80,class1,154,1201,3600,0,6400
765,765,ssd_20170208_18.png,1269,735,80,80,class1,155,1201,3600,0,6400
766,766,ssd_20170208_12.png,1373,684,80,80,class1,154,1201,3600,0,6400
767,767,ssd_20170208_18.png,1341,687,80,80,class1,155,1201,3600,0,6400
768,768,ssd_20170208_12.png,1515,682,80,80,class1,154,1201,3600,0,6400
769,769,ssd_20170208_18.png,1522,690,80,80,class1,155,1201,3600,0,6400
770,770,ssd_20170208_12.png,484,787,80,80,class1,154,1201,3600,0,6400
771,771,ssd_20170208_18.png,485,792,80,80,class1,155,1201,3600,0,6400
772,772,ssd_20170208_12.png,1625,775,80,80,class1,154,1201,3600,0,6400
773,773,ssd_20170208_18.png,1639,787,80,80,class1,155,1201,3600,0,6400
774,774,ssd_20170208_12.png,1754,750,80,80,class1,154,1201,3600,0,6400
775,775,ssd_20170208_18.png,1764,751,80,80,class1,155,1201,3600,0,6400
778,778,ssd_20170208_12.png,1754,485,80,80,class0,154,1201,3600,0,6400
779,779,ssd_20170208_18.png,1743,484,80,80,class0,155,1201,3600,0,6400
780,780,ssd_20170209_00.png,1117,791,80,80,class2,156,1201,3600,0,6400
781,781,ssd_20170209_06.png,1107,808,80,80,class2,157,1201,3600,0,6400
782,782,ssd_20170209_00.png,1361,670,80,80,class1,156,1201,3600,0,6400
783,783,ssd_20170209_06.png,1356,674,80,80,class1,157,1201,3600,0,6400
784,784,ssd_20170209_00.png,1535,697,80,80,class1,156,1201,3600,0,6400
785,785,ssd_20170209_06.png,1542,705,80,80,class1,157,1201,3600,0,6400
786,786,ssd_20170209_00.png,1783,490,80,80,class0,156,1201,3600,0,6400
787,787,ssd_20170209_00.png,488,798,80,80,class1,156,1201,3600,0,6400
788,788,ssd_20170209_06.png,495,803,80,80,class1,157,1201,3600,0,6400
789,789,ssd_20170209_00.png,1762,756,80,80,class1,156,1201,3600,0,6400
790,790,ssd_20170209_06.png,1779,764,80,80,class1,157,1201,3600,0,6400
793,793,ssd_20170209_12.png,1094,812,80,80,class1,158,1201,3600,0,6400
794,794,ssd_20170209_18.png,1089,819,80,80,class1,159,1201,3600,0,6400
795,795,ssd_20170209_12.png,1364,678,80,80,class1,158,1201,3600,0,6400
796,796,ssd_20170209_18.png,1360,685,80,80,class1,159,1201,3600,0,6400
797,797,ssd_20170209_12.png,1553,704,80,80,class1,158,1201,3600,0,6400
798,798,ssd_20170209_18.png,1565,708,80,80,class1,159,1201,3600,0,6400
799,799,ssd_20170209_12.png,374,780,80,80,class0,158,1201,3600,0,6400
800,800,ssd_20170209_12.png,504,805,80,80,class2,158,1201,3600,0,6400
801,801,ssd_20170209_18.png,509,816,80,80,class2,159,1201,3600,0,6400
802,802,ssd_20170209_12.png,1790,764,80,80,class1,158,1201,3600,0,6400
803,803,ssd_20170209_18.png,1806,768,80,80,class1,159,1201,3600,0,6400
808,808,ssd_20170210_00.png,1082,826,80,80,class1,160,1201,3600,0,6400
